669.png,19.807251833270488,0.39558572285248333
547.png,17.2192098474094,0.3655762265116765
1.png,13.610578361467986,0.5413313224791063
748.png,17.615720616300663,0.4199455796830744
55.png,11.926962489962749,0.31612157897089677
778.png,18.32997843232199,0.4501817763861791
23.png,12.337263979013773,0.3033220345686516
111.png,17.821396557759,0.4475178980314029
146.png,21.784417479241654,0.5887733439095125
493.png,18.64941842109936,0.41275605445415026
22.png,18.34396107982302,0.48988418424117386
780.png,15.346844636095174,0.30641030204814607
79.png,17.779921829168714,0.49185645130576483
179.png,15.593633985109394,0.546740108013087
665.png,15.443804619495722,0.2989483187746652
669.png,19.807251833270488,0.39558572285248333
547.png,17.2192098474094,0.3655762265116765
1.png,13.610578361467986,0.5413313224791063
748.png,17.615720616300663,0.4199455796830744
55.png,11.926962489962749,0.31612157897089677
778.png,18.32997843232199,0.4501817763861791
23.png,12.337263979013773,0.3033220345686516
111.png,17.821396557759,0.4475178980314029
146.png,21.784417479241654,0.5887733439095125
493.png,18.64941842109936,0.41275605445415026
22.png,18.34396107982302,0.48988418424117386
780.png,15.346844636095174,0.30641030204814607
79.png,17.779921829168714,0.49185645130576483
179.png,15.593633985109394,0.546740108013087
665.png,15.443804619495722,0.2989483187746652
Image,PSNR,SSIM
669.png,19.807251833270488,0.39558572285248333
547.png,17.2192098474094,0.3655762265116765
1.png,13.610578361467986,0.5413313224791063
748.png,17.615720616300663,0.4199455796830744
55.png,11.926962489962749,0.31612157897089677
778.png,18.32997843232199,0.4501817763861791
23.png,12.337263979013773,0.3033220345686516
111.png,17.821396557759,0.4475178980314029
146.png,21.784417479241654,0.5887733439095125
493.png,18.64941842109936,0.41275605445415026
22.png,18.34396107982302,0.48988418424117386
780.png,15.346844636095174,0.30641030204814607
79.png,17.779921829168714,0.49185645130576483
179.png,15.593633985109394,0.546740108013087
665.png,15.443804619495722,0.2989483187746652
